filename,Question_id,models_total,majority_answer,majority_full_example,agree_models,disagree_models,agree_count,disagree_count,agreement_percentage,yes_count,no_count,na_count,CHECK_exact2_any,gpt5_answer,_base_counts,audit_verdict,manual_check,post_yes,post_no,post_na,Unique,100%,75%,50%
java/GoogleCloudPlatform@bigquery-etl-dataflow-sample/gha_maven.yml,Question_06.6,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b']",['phi4:14b'],3,1,75,0,1,3,FALSE,n/a,"{'yes': 0, 'no': 1, 'n/a': 3}",not_flagged,FALSE,0,1,4,,,,
java/GoogleCloudPlatform@dlp-dataflow-deidentification/gha_action.yml,Question_06.6,4,no,no. there is no input validation. runs.steps.run,"['gemma3:12b', 'llama3.1:8b', 'phi4:14b']",['mistral:7b'],3,1,75,0,3,1,FALSE,n/a,"{'yes': 0, 'no': 3, 'n/a': 1}",not_flagged,FALSE,0,3,2,,,,
java/GoogleCloudPlatform@google-cloud-spanner-hibernate/gha_maven.yml,Question_06.6,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/GrapheneOS@Auditor/gha_build.yml,Question_06.6,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/GrapheneOS@Camera/gha_build.yml,Question_06.6,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/Graylog2@graylog2-server/gha_changelog.yml,Question_06.6,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,1,0,3,FALSE,n/a,"{'yes': 1, 'no': 0, 'n/a': 3}",not_flagged,FALSE,1,0,4,,,,
java/HDFGroup@hdfview/gha_clang-format-check.yml,Question_06.6,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/HL7@fhir-ig-publisher/gha_bidi-checker.yml,Question_06.6,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/HamaWhiteGG@langchain-java/gha_maven-build.yml,Question_06.6,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b']",['phi4:14b'],3,1,75,0,1,3,FALSE,n/a,"{'yes': 0, 'no': 1, 'n/a': 3}",not_flagged,FALSE,0,1,4,,,,
java/Hendrix-Shen@MagicLib/gha_CI.yml,Question_06.6,4,n/a,"n/a. the workflow uses reusable workflows, so input validation is defined within those workflows.","['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,0,0,4,FALSE,n/a,"{'yes': 0, 'no': 0, 'n/a': 4}",not_flagged,FALSE,0,0,5,,,,
java/HermesGermany@galapagos/gha_dockerhub.yml,Question_06.6,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,0,2,2,TRUE,n/a,"{'yes': 0, 'no': 2, 'n/a': 2}",true_positive,FALSE,0,2,3,,,,
java/Hexlet@hexlet-correction/gha_github-ci.yml,Question_06.6,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/IQSS@dataverse/gha_maven_unit_test.yml,Question_06.6,4,no,no. no validation for platform and bootjdk-platform parameters.,"['mistral:7b', 'phi4:14b']","['gemma3:12b', 'llama3.1:8b']",2,2,50,1,2,1,TRUE,n/a,"{'yes': 1, 'no': 2, 'n/a': 1}",manual_check,TRUE,1,2,2,,,,
java/Lihuanghe@SMSGate/gha_maven.yml,Question_06.6,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b']","['mistral:7b', 'phi4:14b']",2,2,50,0,2,2,TRUE,n/a,"{'yes': 0, 'no': 2, 'n/a': 2}",true_positive,FALSE,0,2,3,,,,
java/cryptomator@cryptofs/gha_build.yml,Question_06.6,4,n/a,n/a. no user inputs are present.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/nats-io@nats.java/gha_build-main.yml,Question_06.6,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/opencb@cellbase/gha_manual-test.yml,Question_06.6,4,n/a,n/a.,"['mistral:7b', 'phi4:14b']","['gemma3:12b', 'llama3.1:8b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/pulumi@pulumi-command/gha_command-dispatch.yml,Question_06.6,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,0,0,4,FALSE,n/a,"{'yes': 0, 'no': 0, 'n/a': 4}",not_flagged,FALSE,0,0,5,,,,
java/stefan-niedermann@nextcloud-deck/gha_android.yml,Question_06.6,4,no,no. no validation for user inputs in the provided workflow.,"['mistral:7b', 'phi4:14b']","['gemma3:12b', 'llama3.1:8b']",2,2,50,1,2,1,TRUE,n/a,"{'yes': 1, 'no': 2, 'n/a': 1}",manual_check,TRUE,1,2,2,,,,
java/togglz@togglz/gha_maven.yml,Question_06.6,4,no,no. no validation for user inputs in the provided workflow.,"['mistral:7b', 'phi4:14b']","['gemma3:12b', 'llama3.1:8b']",2,2,50,1,2,1,TRUE,n/a,"{'yes': 1, 'no': 2, 'n/a': 1}",manual_check,TRUE,1,2,2,,,,
java/virtualcell@vcell/gha_bsts_local.yml,Question_06.6,4,n/a,n/a. there are no user inputs or parameters in this workflow.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,1,0,3,FALSE,n/a,"{'yes': 1, 'no': 0, 'n/a': 3}",not_flagged,FALSE,1,0,4,,,,
java/woowacourse-teams@2023-festa-go/gha_cd-back-dev.yml,Question_06.6,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/1C-Company@ssl-support/gha_release.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,0,1,3,FALSE,n/a,"{'yes': 0, 'no': 1, 'n/a': 3}",not_flagged,FALSE,0,1,4,,,,
java/4drian3d@AuthMeVelocity/gha_gradle.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,0,2,2,TRUE,n/a,"{'yes': 0, 'no': 2, 'n/a': 2}",true_positive,FALSE,0,2,3,,,,
java/721806280@lark-notice-plugin/gha_jenkins-security-scan.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,0,0,4,FALSE,n/a,"{'yes': 0, 'no': 0, 'n/a': 4}",not_flagged,FALSE,0,0,5,,,,
java/ASSERT-KTH@sorald/gha_sorald_buildbreaker.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/Ahoo-Wang@CosId/gha_benchmark-test.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b']",['phi4:14b'],3,1,75,0,1,3,FALSE,n/a,"{'yes': 0, 'no': 1, 'n/a': 3}",not_flagged,FALSE,0,1,4,,,,
java/Aiven-Open@jdbc-connector-for-apache-kafka/gha_create_release.yml,Question_06.7,4,n/a,no. input validation for 'platform' and 'bootjdk-platform' is missing. n/a,"['gemma3:12b', 'phi4:14b']","['llama3.1:8b', 'mistral:7b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/Aiven-Open@transforms-for-apache-kafka-connect/gha_master_push_and_pull_request_workflow.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,0,2,2,TRUE,n/a,"{'yes': 0, 'no': 2, 'n/a': 2}",true_positive,FALSE,0,2,3,,,,
java/Aizistral-Studios@No-Chat-Reports/gha_gitlabsync.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,0,0,4,FALSE,n/a,"{'yes': 0, 'no': 0, 'n/a': 4}",not_flagged,FALSE,0,0,5,,,,
java/AlexProgrammerDE@PistonQueue/gha_gradle.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/AlloyTools@org.alloytools.alloy/gha_build.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,0,0,4,FALSE,n/a,"{'yes': 0, 'no': 0, 'n/a': 4}",not_flagged,FALSE,0,0,5,,,,
java/Alovoa@alovoa/gha_maven.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,1,0,3,FALSE,n/a,"{'yes': 1, 'no': 0, 'n/a': 3}",not_flagged,FALSE,1,0,4,,,,
java/AlphaWallet@alpha-wallet-android/gha_ci.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,0,2,2,TRUE,n/a,"{'yes': 0, 'no': 2, 'n/a': 2}",true_positive,FALSE,0,2,3,,,,
java/Angular2Guy@Angular2AndJavaEE/gha_codeql-analysis.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/AsyncHttpClient@async-http-client/gha_builds.yml,Question_06.7,4,n/a,n/a. no user inputs are present.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,0,2,2,TRUE,n/a,"{'yes': 0, 'no': 2, 'n/a': 2}",true_positive,FALSE,0,2,3,,,,
java/AuraDevelopmentTeam@BungeeChat2/gha_code_checks_reports.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b']",['phi4:14b'],3,1,75,0,1,3,FALSE,n/a,"{'yes': 0, 'no': 1, 'n/a': 3}",not_flagged,FALSE,0,1,4,,,,
java/AuthMe@AuthMeReloaded/gha_maven.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,0,2,2,TRUE,n/a,"{'yes': 0, 'no': 2, 'n/a': 2}",true_positive,FALSE,0,2,3,,,,
java/AxolotlClient@AxolotlClient-mod/gha_build.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/AxonFramework@extension-kafka/gha_add-to-project.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,0,0,4,FALSE,n/a,"{'yes': 0, 'no': 0, 'n/a': 4}",not_flagged,FALSE,0,0,5,,,,
java/Azure-Samples@azure-search-openai-demo-java/gha_stale-bot.yml,Question_06.7,4,n/a,n/a. this workflow does not accept user inputs.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/Azure-Samples@java-on-azure-examples/gha_1_build.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b']",['phi4:14b'],3,1,75,0,1,3,FALSE,n/a,"{'yes': 0, 'no': 1, 'n/a': 3}",not_flagged,FALSE,0,1,4,,,,
java/BenCodez@AdvancedCore/gha_publish-javadoc.yml,Question_06.7,4,n/a,n/a. no user inputs are present.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,0,2,2,TRUE,n/a,"{'yes': 0, 'no': 2, 'n/a': 2}",true_positive,FALSE,0,2,3,,,,
java/BetterGUI-MC@BetterGUI/gha_maven-build.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/BreweryTeam@BreweryX/gha_build.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/BroncBotz3481@YAGSL-Example/gha_test.yml,Question_06.7,4,n/a,n/a. no user inputs are validated.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/ByteLegendQuest@remember-brave-people/gha_check.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/CDCgov@prime-simplereport/gha_checkGraphql.yml,Question_06.7,4,n/a,n/a. no user inputs are present.,"['gemma3:12b', 'phi4:14b']","['llama3.1:8b', 'mistral:7b']",2,2,50,0,2,2,TRUE,n/a,"{'yes': 0, 'no': 2, 'n/a': 2}",true_positive,FALSE,0,2,3,,,,
java/CROSSINGTUD@CryptoAnalysis/gha_merge_queue_ubuntu.yml,Question_06.7,4,n/a,n/a. no user inputs are present in the provided workflow.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/CallmeSHaobe@123Technology/gha_build-and-test.yml,Question_06.7,4,n/a,n/a. input validation is handled in the reused workflow.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,0,0,4,FALSE,n/a,"{'yes': 0, 'no': 0, 'n/a': 4}",not_flagged,FALSE,0,0,5,,,,
java/Cap-go@capacitor-inappbrowser/gha_test.yml,Question_06.7,4,no,no. no input validation.,"['mistral:7b', 'phi4:14b']","['gemma3:12b', 'llama3.1:8b']",2,2,50,1,2,1,TRUE,n/a,"{'yes': 1, 'no': 2, 'n/a': 1}",manual_check,TRUE,1,2,2,,,,
java/CatimaLoyalty@Android/gha_contributors-to-file.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/CleanroomMC@Fugue/gha_release.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/CloudExplorer-Dev@CloudExplorer-Lite/gha_issue-comment.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b']",['phi4:14b'],3,1,75,0,1,3,FALSE,n/a,"{'yes': 0, 'no': 1, 'n/a': 3}",not_flagged,FALSE,0,1,4,,,,
java/Col-E@Recaf/gha_build.yml,Question_06.7,4,n/a,n/a. the workflow doesn't validate user inputs for the platform and bootjdk-platform parameters.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,0,1,3,FALSE,n/a,"{'yes': 0, 'no': 1, 'n/a': 3}",not_flagged,FALSE,0,1,4,,,,
java/ConsensusJ@consensusj/gha_gradle-wrapper-validation.yml,Question_06.7,4,n/a,n/a. no user inputs are present.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/ControlSystemStudio@phoebus/gha_build_latest.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/CorfuDB@CorfuDB/gha_integration-test.yml,Question_06.7,4,no,no. no input validation in place for the platform and bootjdk-platform parameters.,"['mistral:7b', 'phi4:14b']","['gemma3:12b', 'llama3.1:8b']",2,2,50,1,2,1,TRUE,n/a,"{'yes': 1, 'no': 2, 'n/a': 1}",manual_check,TRUE,1,2,2,,,,
java/Cosmic-Ide@Cosmic-IDE/gha_android.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b']",['phi4:14b'],3,1,75,0,1,3,FALSE,n/a,"{'yes': 0, 'no': 1, 'n/a': 3}",not_flagged,FALSE,0,1,4,,,,
java/Countly@countly-sdk-android/gha_build_and_test_sdk.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,0,2,2,TRUE,n/a,"{'yes': 0, 'no': 2, 'n/a': 2}",true_positive,FALSE,0,2,3,,,,
java/Crazy-Marvin@Flashy/gha_codeql-analysis.yml,Question_06.7,4,n/a,n/a. no user inputs are present.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,0,2,2,TRUE,n/a,"{'yes': 0, 'no': 2, 'n/a': 2}",true_positive,FALSE,0,2,3,,,,
java/CycloneDX@cyclonedx-core-java/gha_docs.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,1,0,3,FALSE,n/a,"{'yes': 1, 'no': 0, 'n/a': 3}",not_flagged,FALSE,1,0,4,,,,
java/CyclopsMC@EvilCraft/gha_close-issues-no-response.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,0,0,4,FALSE,n/a,"{'yes': 0, 'no': 0, 'n/a': 4}",not_flagged,FALSE,0,0,5,,,,
java/DSpace@DSpace/gha_build.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,0,0,4,FALSE,n/a,"{'yes': 0, 'no': 0, 'n/a': 4}",not_flagged,FALSE,0,0,5,,,,
java/DanielLiu1123@grpc-starter/gha_create-tweet-on-x.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,1,0,3,FALSE,n/a,"{'yes': 1, 'no': 0, 'n/a': 3}",not_flagged,FALSE,1,0,4,,,,
java/DataDog@datadog-api-client-java/gha_stale.yml,Question_06.7,4,n/a,n/a. this workflow does not accept user inputs.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,0,1,3,FALSE,n/a,"{'yes': 0, 'no': 1, 'n/a': 3}",not_flagged,FALSE,0,1,4,,,,
java/Decathlon@tzatziki/gha_build.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,0,0,4,FALSE,n/a,"{'yes': 0, 'no': 0, 'n/a': 4}",not_flagged,FALSE,0,0,5,,,,
java/Delta-Icons@android/gha_update_requests.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,1,0,3,FALSE,n/a,"{'yes': 1, 'no': 0, 'n/a': 3}",not_flagged,FALSE,1,0,4,,,,
java/DependencyTrack@hyades/gha_build-native-vulnerability-analyzer.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'phi4:14b']",['mistral:7b'],3,1,75,0,1,3,FALSE,n/a,"{'yes': 0, 'no': 1, 'n/a': 3}",not_flagged,FALSE,0,1,4,,,,
java/Difegue@DoujinSoft/gha_backup.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b', 'phi4:14b']",[],4,0,100,0,0,4,FALSE,n/a,"{'yes': 0, 'no': 0, 'n/a': 4}",not_flagged,FALSE,0,0,5,,,,
java/Ellpeck@NaturesAura/gha_release.yml,Question_06.7,4,n/a,n/a. no user inputs are present.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,1,0,3,FALSE,n/a,"{'yes': 1, 'no': 0, 'n/a': 3}",not_flagged,FALSE,1,0,4,,,,
java/Erudika@para/gha_latest-base.yml,Question_06.7,4,n/a,n/a. no user inputs are present.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/Erudika@scoold/gha_tag.yml,Question_06.7,4,n/a,n/a. no user inputs are present.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,1,0,3,FALSE,n/a,"{'yes': 1, 'no': 0, 'n/a': 3}",not_flagged,FALSE,1,0,4,,,,
java/EternalCodeTeam@EternalCore/gha_autoapprove.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,1,0,3,FALSE,n/a,"{'yes': 1, 'no': 0, 'n/a': 3}",not_flagged,FALSE,1,0,4,,,,
java/Euphillya@Skyllia/gha_build-dev.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,1,0,3,FALSE,n/a,"{'yes': 1, 'no': 0, 'n/a': 3}",not_flagged,FALSE,1,0,4,,,,
java/EventStore@EventStoreDB-Client-Java/gha_tests.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b']",['phi4:14b'],3,1,75,0,1,3,FALSE,n/a,"{'yes': 0, 'no': 1, 'n/a': 3}",not_flagged,FALSE,0,1,4,,,,
java/EventStore@samples/gha_build.cqrs_flow.dotnet.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/FEMR@femr/gha_scala.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/FIXTradingCommunity@fix-orchestra/gha_maven.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,0,2,2,TRUE,n/a,"{'yes': 0, 'no': 2, 'n/a': 2}",true_positive,FALSE,0,2,3,,,,
java/FTBTeam@FTB-App/gha_awaiting-reply.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,1,1,2,TRUE,n/a,"{'yes': 1, 'no': 1, 'n/a': 2}",true_positive,FALSE,1,1,3,,,,
java/FTBTeam@FTB-Chunks/gha_build.yml,Question_06.7,4,n/a,"n/a. the workflow uses inputs, but they are not validated. on.workflow_dispatch.inputs","['gemma3:12b', 'mistral:7b', 'phi4:14b']",['llama3.1:8b'],3,1,75,0,1,3,FALSE,n/a,"{'yes': 0, 'no': 1, 'n/a': 3}",not_flagged,FALSE,0,1,4,,,,
java/FabricMC@fabric-docs/gha_markdownlint.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b']",['phi4:14b'],3,1,75,0,1,3,FALSE,n/a,"{'yes': 0, 'no': 1, 'n/a': 3}",not_flagged,FALSE,0,1,4,,,,
java/FabricMC@fabric-loader/gha_build.yml,Question_06.7,4,n/a,n/a. no user inputs are present.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,0,2,2,TRUE,n/a,"{'yes': 0, 'no': 2, 'n/a': 2}",true_positive,FALSE,0,2,3,,,,
java/FabricMC@yarn/gha_build.yml,Question_06.7,4,n/a,n/a. no user inputs are present.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,0,2,2,TRUE,n/a,"{'yes': 0, 'no': 2, 'n/a': 2}",true_positive,FALSE,0,2,3,,,,
java/FairyProject@fairy/gha_build.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,0,2,2,TRUE,n/a,"{'yes': 0, 'no': 2, 'n/a': 2}",true_positive,FALSE,0,2,3,,,,
java/FalsePattern@FalseTweaks/gha_build-and-test.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'llama3.1:8b', 'mistral:7b']",['phi4:14b'],3,1,75,0,1,3,FALSE,n/a,"{'yes': 0, 'no': 1, 'n/a': 3}",not_flagged,FALSE,0,1,4,,,,
java/FasterXML@jackson-datatypes-collections/gha_dep_build_v3.yml,Question_06.7,4,n/a,n/a.,"['gemma3:12b', 'mistral:7b']","['llama3.1:8b', 'phi4:14b']",2,2,50,0,2,2,TRUE,n/a,"{'yes': 0, 'no': 2, 'n/a': 2}",true_positive,FALSE,0,2,3,,,,
